created_at,full_text,cleaned_text,tokenized_text,stemmed_text,sentiment
Fri May 16 11:55:34 +0000 2025,@avalncy st ku normal to oily juga kakk. sekarang beralih ke wardah airy smooth yg spf 50. ENAAAK BGT ga jadi kilang minyak lagi mukaku. ga peeling pas ditimpa make up ga greasy terus ga bikin komedo juga ,st ku normal to oily juga kakk sekarang beralih ke wardah airy smooth yg spf enaaak bgt ga jadi kilang minyak lagi mukaku ga peeling pas ditimpa make up ga greasy terus ga bikin komedo juga,"['st', 'ku', 'normal', 'to', 'oily', 'kak', 'sekarang', 'beralih', 'wardah', 'airy', 'smooth', 'spf', 'enaaak', 'sekali', 'jadi', 'kilang', 'minyak', 'mukaku', 'peeling', 'pas', 'ditimpa', 'make', 'up', 'greasy', 'terus', 'bikin', 'komedo']","['st', 'ku', 'normal', 'to', 'oily', 'kak', 'sekarang', 'alih', 'wardah', 'airy', 'smooth', 'spf', 'enaaak', 'sekali', 'jadi', 'kilang', 'minyak', 'muka', 'peeling', 'pas', 'timpa', 'make', 'up', 'greasy', 'terus', 'bikin', 'komedo']",negative
Fri May 16 11:42:56 +0000 2025,wajah dah kaya kilang minyak https://t.co/GjSaXdrE2R,wajah dah kaya kilang minyak,"['wajah', 'kaya', 'kilang', 'minyak']","['wajah', 'kaya', 'kilang', 'minyak']",negative
Fri May 16 10:08:56 +0000 2025,@Binsaragih1 @LiaoFelix @hrdbacot @prabowo karna Singapore adalah Business Hub lu mau urus apapun soal bisnis semua terintegrasi di Singapore. Jd banyak kilang minyak di Singapore sama halnya banyak kilang d Rotterdam kenapa Rotterdam bisa begitu? Karna Rotterdam persis Singapore sebagai pintu gerbang Eropa.,karna singapore adalah business hub lu mau urus apapun soal bisnis semua terintegrasi di singapore jd banyak kilang minyak di singapore sama halnya banyak kilang d rotterdam kenapa rotterdam bisa begitu karna rotterdam persis singapore sebagai pintu gerbang eropa,"['singapore', 'business', 'hub', 'kamu', 'mau', 'urus', 'apapun', 'soal', 'bisnis', 'semua', 'terintegrasi', 'singapore', 'jadi', 'banyak', 'kilang', 'minyak', 'singapore', 'sama', 'halnya', 'banyak', 'kilang', 'd', 'rotterdam', 'rotterdam', 'rotterdam', 'persis', 'singapore', 'pintu', 'gerbang', 'eropa']","['singapore', 'business', 'hub', 'kamu', 'mau', 'urus', 'apa', 'soal', 'bisnis', 'semua', 'integrasi', 'singapore', 'jadi', 'banyak', 'kilang', 'minyak', 'singapore', 'sama', 'hal', 'banyak', 'kilang', 'd', 'rotterdam', 'rotterdam', 'rotterdam', 'persis', 'singapore', 'pintu', 'gerbang', 'eropa']",positive
Fri May 16 07:07:06 +0000 2025,Sedangkan kulit berminyak? Wajib pakai mattifying primer yang bisa nge-blur pori-pori dan ngontrol kilap. Tujuannya biar makeup stay put dan nggak jadi kilang minyak di jam 12 siang. Intinya: primer itu kayak sahabat kulit harus cocok baru bisa diajak kerja sama!,sedangkan kulit berminyak wajib pakai mattifying primer yang bisa ngeblur poripori dan ngontrol kilap tujuannya biar makeup stay put dan nggak jadi kilang minyak di jam siang intinya primer itu kayak sahabat kulit harus cocok baru bisa diajak kerja sama,"['kulit', 'berminyak', 'wajib', 'pakai', 'mattifying', 'primer', 'ngeblur', 'poripori', 'ngontrol', 'kilap', 'tujuannya', 'biar', 'make', 'up', 'stay', 'put', 'jadi', 'kilang', 'minyak', 'jam', 'siang', 'intinya', 'primer', 'kayak', 'sahabat', 'kulit', 'cocok', 'baru', 'diajak', 'kerja', 'sama']","['kulit', 'minyak', 'wajib', 'pakai', 'mattifying', 'primer', 'ngeblur', 'poripori', 'ngontrol', 'kilap', 'tuju', 'biar', 'make', 'up', 'stay', 'put', 'jadi', 'kilang', 'minyak', 'jam', 'siang', 'inti', 'primer', 'kayak', 'sahabat', 'kulit', 'cocok', 'baru', 'ajak', 'kerja', 'sama']",positive
Fri May 16 07:06:00 +0000 2025,@KTriono @hrdbacot Mungkin krn mereka punya kilang pengolahan minyak sendiri yg bagus sama kyk singapura dan brunei. Sedangkan indonesia cuma punya sumur minyak pengolahan minyaknya dilempar ke singapura lalu diimpor ke indonesia disini pengolahan/campuran aditif tahap akhir. CMIIW.,mungkin krn mereka punya kilang pengolahan minyak sendiri yg bagus sama kyk singapura dan brunei sedangkan indonesia cuma punya sumur minyak pengolahan minyaknya dilempar ke singapura lalu diimpor ke indonesia disini pengolahancampuran aditif tahap akhir cmiiw,"['mungkin', 'punya', 'kilang', 'pengolahan', 'minyak', 'sendiri', 'bagus', 'sama', 'kayak', 'singapura', 'brunei', 'indonesia', 'cuma', 'punya', 'sumur', 'minyak', 'pengolahan', 'minyaknya', 'dilempar', 'singapura', 'lalu', 'diimpor', 'indonesia', 'disini', 'pengolahancampuran', 'aditif', 'tahap', 'akhir', 'cmiiw']","['mungkin', 'punya', 'kilang', 'olah', 'minyak', 'sendiri', 'bagus', 'sama', 'kayak', 'singapura', 'brunei', 'indonesia', 'cuma', 'punya', 'sumur', 'minyak', 'olah', 'minyak', 'lempar', 'singapura', 'lalu', 'impor', 'indonesia', 'sini', 'pengolahancampuran', 'aditif', 'tahap', 'akhir', 'cmiiw']",positive
Fri May 16 06:08:53 +0000 2025,@LiaoFelix @hrdbacot Gak mashok logika ini mah Avtur Singapura lebih murah daripada Avtur Indonesia scr Singapura gak punya satupun kilang minyak. Ada yg bisa jelaskan ini? @prabowo ,gak mashok logika ini mah avtur singapura lebih murah daripada avtur indonesia scr singapura gak punya satupun kilang minyak ada yg bisa jelaskan ini,"['mashok', 'logika', 'mah', 'avtur', 'singapura', 'lebih', 'murah', 'avtur', 'indonesia', 'scr', 'singapura', 'punya', 'satupun', 'kilang', 'minyak', 'jelaskan']","['mashok', 'logika', 'mah', 'avtur', 'singapura', 'lebih', 'murah', 'avtur', 'indonesia', 'scr', 'singapura', 'punya', 'satu', 'kilang', 'minyak', 'jelas']",positive
Thu May 15 19:09:51 +0000 2025,muka gw berminyak banget hadeh. bener-bener kayak kilang minyak,muka gw berminyak banget hadeh benerbener kayak kilang minyak,"['muka', 'berminyak', 'sekali', 'aduh', 'benerbener', 'kayak', 'kilang', 'minyak']","['muka', 'minyak', 'sekali', 'aduh', 'benerbener', 'kayak', 'kilang', 'minyak']",negative
Thu May 15 14:14:31 +0000 2025,@adityawp Lo kok ngremehno GU Mas @iksanagung GU sido dijadikan Manchester City-nya Indonesia ta? Kilang minyak siap ambil alih kan?,lo kok ngremehno gu mas gu sido dijadikan manchester citynya indonesia ta kilang minyak siap ambil alih kan,"['kamu', 'kok', 'ngremehno', 'gu', 'mas', 'gu', 'sido', 'dijadikan', 'manchester', 'citynya', 'indonesia', 'ta', 'kilang', 'minyak', 'siap', 'ambil', 'alih', 'kan']","['kamu', 'kok', 'ngremehno', 'gu', 'mas', 'gu', 'sido', 'jadi', 'manchester', 'citynya', 'indonesia', 'ta', 'kilang', 'minyak', 'siap', 'ambil', 'alih', 'kan']",negative
Thu May 15 12:10:00 +0000 2025,KEJAKSAAN Agung (Kejagung) terus mendalami kasus dugaan rasuah dalam tata kelola minyak mentah dan produk kilang di PT Pertamina (Persero) https://t.co/PMJ5YlptjO,kejaksaan agung kejagung terus mendalami kasus dugaan rasuah dalam tata kelola minyak mentah dan produk kilang di pt pertamina persero,"['kejaksaan', 'agung', 'kejagung', 'terus', 'mendalami', 'kasus', 'dugaan', 'rasuah', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'pt', 'pertamina', 'persero']","['jaksa', 'agung', 'jagung', 'terus', 'dalam', 'kasus', 'duga', 'rasuah', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'pt', 'pertamina', 'persero']",positive
Thu May 15 06:37:23 +0000 2025,Orang-orang banyak yg pake hadalabo tp di aku ngga cocok pake setetes aja dah kek kilang minyak ni muka sumuk jg tp alhamdulilah dah nemu yg cocok sekarang ,orangorang banyak yg pake hadalabo tp di aku ngga cocok pake setetes aja dah kek kilang minyak ni muka sumuk jg tp alhamdulilah dah nemu yg cocok sekarang,"['orang-orang', 'banyak', 'pakai', 'hadalabo', 'aku', 'cocok', 'pakai', 'setetes', 'kek', 'kilang', 'minyak', 'muka', 'sumuk', 'alhamdulilah', 'menemukan', 'cocok', 'sekarang']","['orang', 'banyak', 'pakai', 'hadalabo', 'aku', 'cocok', 'pakai', 'tetes', 'kek', 'kilang', 'minyak', 'muka', 'sumuk', 'alhamdulilah', 'temu', 'cocok', 'sekarang']",positive
Thu May 15 05:40:20 +0000 2025,KEJAKSAAN Agung (Kejagung) terus mendalami kasus dugaan rasuah dalam tata kelola minyak mentah dan produk kilang di PT Pertamina (Persero) https://t.co/PMJ5YlptjO,kejaksaan agung kejagung terus mendalami kasus dugaan rasuah dalam tata kelola minyak mentah dan produk kilang di pt pertamina persero,"['kejaksaan', 'agung', 'kejagung', 'terus', 'mendalami', 'kasus', 'dugaan', 'rasuah', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'pt', 'pertamina', 'persero']","['jaksa', 'agung', 'jagung', 'terus', 'dalam', 'kasus', 'duga', 'rasuah', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'pt', 'pertamina', 'persero']",positive
Thu May 15 04:36:38 +0000 2025,@papaojol My top tier sih cowok yang merawat diri. Soalnya nggak nyaman kalo ngobrol badan mulut bau gigi banyak karang muka kayak kilang minyak.,my top tier sih cowok yang merawat diri soalnya nggak nyaman kalo ngobrol badan mulut bau gigi banyak karang muka kayak kilang minyak,"['my', 'top', 'tier', 'sih', 'cowok', 'merawat', 'diri', 'soalnya', 'nyaman', 'kalau', 'mengobrol', 'badan', 'mulut', 'bau', 'gigi', 'banyak', 'karang', 'muka', 'kayak', 'kilang', 'minyak']","['my', 'top', 'tier', 'sih', 'cowok', 'rawat', 'diri', 'soal', 'nyaman', 'kalau', 'obrol', 'badan', 'mulut', 'bau', 'gigi', 'banyak', 'karang', 'muka', 'kayak', 'kilang', 'minyak']",negative
Thu May 15 01:14:59 +0000 2025,08.00 nih kelas Etika PR di lantai fisip di lantai 4. dosennya Bu Manik Sunuantari tepat di momen ini gue lagi mempresentasikan Etika Redaksional Release Kebakaran Kilang Minyak Pertamina di Majalengka https://t.co/XFAUg2pa90,nih kelas etika pr di lantai fisip di lantai dosennya bu manik sunuantari tepat di momen ini gue lagi mempresentasikan etika redaksional release kebakaran kilang minyak pertamina di majalengka,"['nih', 'kelas', 'etika', 'pr', 'lantai', 'fisip', 'lantai', 'dosennya', 'bu', 'manik', 'sunuantari', 'tepat', 'momen', 'mempresentasikan', 'etika', 'redaksional', 'release', 'kebakaran', 'kilang', 'minyak', 'pertamina', 'majalengka']","['nih', 'kelas', 'etika', 'pr', 'lantai', 'fisip', 'lantai', 'dosen', 'bu', 'manik', 'sunuantari', 'tepat', 'momen', 'presentasi', 'etika', 'redaksional', 'release', 'bakar', 'kilang', 'minyak', 'pertamina', 'majalengka']",negative
Wed May 14 16:13:50 +0000 2025,@NIYACANDOIT pernah pake yg ijo tp yg spf 30. mending gk bikin beruntusan ato kilang minyak. tp skrg udh gada yg spf 30 akhirnya ke wardah ijo yg spf 35. masih dalam percobaan sih. gtw bagus apa engga,pernah pake yg ijo tp yg spf mending gk bikin beruntusan ato kilang minyak tp skrg udh gada yg spf akhirnya ke wardah ijo yg spf masih dalam percobaan sih gtw bagus apa engga,"['pernah', 'pakai', 'hijau', 'spf', 'mending', 'bikin', 'beruntusan', 'kilang', 'minyak', 'sekarang', 'gada', 'spf', 'akhirnya', 'wardah', 'hijau', 'spf', 'percobaan', 'sih', 'gtw', 'bagus', 'apa', 'engga']","['pernah', 'pakai', 'hijau', 'spf', 'mending', 'bikin', 'beruntus', 'kilang', 'minyak', 'sekarang', 'gada', 'spf', 'akhir', 'wardah', 'hijau', 'spf', 'coba', 'sih', 'gtw', 'bagus', 'apa', 'engga']",positive
Wed May 14 15:37:58 +0000 2025,- **Skala**: Korupsi tata kelola minyak mentah dan produk kilang di PT Pertamina subholding dan Kontraktor Kontrak Kerja Sama (KKKS). - **Modus**: Ekspor minyak mentah lewat broker impor BBM dengan mark-up dan pemberian subsidi karena harga minyak dimainkan.,skala korupsi tata kelola minyak mentah dan produk kilang di pt pertamina subholding dan kontraktor kontrak kerja sama kkks modus ekspor minyak mentah lewat broker impor bbm dengan markup dan pemberian subsidi karena harga minyak dimainkan,"['skala', 'korupsi', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'pt', 'pertamina', 'subholding', 'kontraktor', 'kontrak', 'kerja', 'sama', 'kkks', 'modus', 'ekspor', 'minyak', 'mentah', 'lewat', 'broker', 'impor', 'bbm', 'markup', 'pemberian', 'subsidi', 'harga', 'minyak', 'dimainkan']","['skala', 'korupsi', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'pt', 'pertamina', 'subholding', 'kontraktor', 'kontrak', 'kerja', 'sama', 'kkks', 'modus', 'ekspor', 'minyak', 'mentah', 'lewat', 'broker', 'impor', 'bbm', 'markup', 'beri', 'subsidi', 'harga', 'minyak', 'main']",positive
Wed May 14 14:28:26 +0000 2025,@Parstoday20211 Sebaiknya hancurkan juga kilang minyak pabrik kimia dan pembangkit listrik zionis itu akan membuat zionist kalah telak,sebaiknya hancurkan juga kilang minyak pabrik kimia dan pembangkit listrik zionis itu akan membuat zionist kalah telak,"['sebaiknya', 'hancurkan', 'kilang', 'minyak', 'pabrik', 'kimia', 'pembangkit', 'listrik', 'zionis', 'membuat', 'zionist', 'kalah', 'telak']","['baik', 'hancur', 'kilang', 'minyak', 'pabrik', 'kimia', 'bangkit', 'listrik', 'zionis', 'buat', 'zionist', 'kalah', 'telak']",negative
Wed May 14 14:06:51 +0000 2025,@bingunwg seneng banget nemu Acne Protection Sunscreen dari ERHA Acne Act gak bikin muka jadi kilang minyak kayak sunscreen lain.,seneng banget nemu acne protection sunscreen dari erha acne act gak bikin muka jadi kilang minyak kayak sunscreen lain,"['senang', 'sekali', 'menemukan', 'acne', 'protection', 'sunscreen', 'erha', 'acne', 'act', 'bikin', 'muka', 'jadi', 'kilang', 'minyak', 'kayak', 'sunscreen']","['senang', 'sekali', 'temu', 'acne', 'protection', 'sunscreen', 'erha', 'acne', 'act', 'bikin', 'muka', 'jadi', 'kilang', 'minyak', 'kayak', 'sunscreen']",positive
Wed May 14 13:30:50 +0000 2025,Tadi tuh bener2 seeeeeedadakan itu. Dan beberapa saat sebelum itu tuh abis cuci muka sama skincare yg agak tebel soalnya emang mikirnya gak bakal kemana2. Ternyataaaa pas pulang dan ngecek cermin mukaku udah kaya kilang minyak. Sebecek itu. Maluuu ,tadi tuh bener seeeeeedadakan itu dan beberapa saat sebelum itu tuh abis cuci muka sama skincare yg agak tebel soalnya emang mikirnya gak bakal kemana ternyataaaa pas pulang dan ngecek cermin mukaku udah kaya kilang minyak sebecek itu maluuu,"['tadi', 'benar', 'seeeeeedadakan', 'beberapa', 'abis', 'cuci', 'muka', 'sama', 'skincare', 'tebal', 'soalnya', 'emang', 'mikirnya', 'bakal', 'mana', 'ternyataaaa', 'pas', 'pulang', 'ngecek', 'cermin', 'mukaku', 'udah', 'kaya', 'kilang', 'minyak', 'sebecek', 'maluuu']","['tadi', 'benar', 'seeeeeedadakan', 'beberapa', 'abis', 'cuci', 'muka', 'sama', 'skincare', 'tebal', 'soal', 'emang', 'mikirnya', 'bakal', 'mana', 'ternyataaaa', 'pas', 'pulang', 'ngecek', 'cermin', 'muka', 'udah', 'kaya', 'kilang', 'minyak', 'becek', 'maluuu']",positive
Wed May 14 11:35:19 +0000 2025,Arab Saudi diminta investasi di AS olh Trump justru itu yg diharapkan Arab Saudi bhkn investasi tsb sdh berlangsung sangat lama Arab Saudi sdh akuisisi kilang minyak terbesar AS &amp; kilang2 minyak lainnya termasuk distribusinya...soal bisnis jgn lawan Arab deh Hahahahahahahaha https://t.co/JcZmo2H0Yp,arab saudi diminta investasi di as olh trump justru itu yg diharapkan arab saudi bhkn investasi tsb sdh berlangsung sangat lama arab saudi sdh akuisisi kilang minyak terbesar as amp kilang minyak lainnya termasuk distribusinyasoal bisnis jgn lawan arab deh hahahahahahahaha,"['arab', 'saudi', 'diminta', 'investasi', 'as', 'olh', 'trump', 'justru', 'diharapkan', 'arab', 'saudi', 'bhkn', 'investasi', 'tersebut', 'berlangsung', 'sangat', 'lama', 'arab', 'saudi', 'akuisisi', 'kilang', 'minyak', 'terbesar', 'as', 'amp', 'kilang', 'minyak', 'lainnya', 'termasuk', 'distribusinyasoal', 'bisnis', 'jangan', 'lawan', 'arab', 'deh', 'hahahahahahahaha']","['arab', 'saudi', 'minta', 'investasi', 'as', 'olh', 'trump', 'justru', 'harap', 'arab', 'saudi', 'bhkn', 'investasi', 'sebut', 'langsung', 'sangat', 'lama', 'arab', 'saudi', 'akuisisi', 'kilang', 'minyak', 'besar', 'as', 'amp', 'kilang', 'minyak', 'lain', 'masuk', 'distribusinyasoal', 'bisnis', 'jangan', 'lawan', 'arab', 'deh', 'hahahahahahahaha']",negative
Wed May 14 10:36:34 +0000 2025,@okinawa90s Pernah nganterin temen interview kerja Gue diperjalanan ketempat interview Gue suruh dengerin dan simak lirik lagu shonichi.dan dia pun percaya diri menghadapi interview tersebut. Alhamdulilahnya berhasil diterima kerja dan sekarang kerja di tengah laut aka kilang minyak,pernah nganterin temen interview kerja gue diperjalanan ketempat interview gue suruh dengerin dan simak lirik lagu shonichidan dia pun percaya diri menghadapi interview tersebut alhamdulilahnya berhasil diterima kerja dan sekarang kerja di tengah laut aka kilang minyak,"['pernah', 'mengantar', 'teman', 'interview', 'kerja', 'diperjalanan', 'tempat', 'interview', 'suruh', 'dengerin', 'simak', 'lirik', 'lagu', 'shonichidan', 'percaya', 'diri', 'menghadapi', 'interview', 'tersebut', 'alhamdulilahnya', 'berhasil', 'diterima', 'kerja', 'sekarang', 'kerja', 'tengah', 'laut', 'aka', 'kilang', 'minyak']","['pernah', 'antar', 'teman', 'interview', 'kerja', 'jalan', 'tempat', 'interview', 'suruh', 'dengerin', 'simak', 'lirik', 'lagu', 'shonichidan', 'percaya', 'diri', 'hadap', 'interview', 'sebut', 'alhamdulilahnya', 'hasil', 'terima', 'kerja', 'sekarang', 'kerja', 'tengah', 'laut', 'aka', 'kilang', 'minyak']",positive
Wed May 14 10:32:23 +0000 2025,@eddytzani97 @Marchfoward Ko tau tak if US terus tariff kita hilang 50000 pekerjaan kita dah start export kt sana ! nk jadi mcm indonesia beli minyak dari US stop beli dari Singapore ? X penting utk ko ? ko nk bagi keje ke? Kilang kt penang dah nk tutup johor pun dah cut pekerje!,ko tau tak if us terus tariff kita hilang pekerjaan kita dah start export kt sana nk jadi mcm indonesia beli minyak dari us stop beli dari singapore x penting utk ko ko nk bagi keje ke kilang kt penang dah nk tutup johor pun dah cut pekerje,"['kok', 'tau', 'tak', 'if', 'us', 'terus', 'tariff', 'hilang', 'pekerjaan', 'start', 'export', 'sana', 'nk', 'jadi', 'macam', 'indonesia', 'beli', 'minyak', 'us', 'stop', 'beli', 'singapore', 'x', 'penting', 'utk', 'kok', 'kok', 'nk', 'keje', 'kilang', 'penang', 'nk', 'tutup', 'johor', 'cut', 'pekerje']","['kok', 'tau', 'tak', 'if', 'us', 'terus', 'tariff', 'hilang', 'kerja', 'start', 'export', 'sana', 'nk', 'jadi', 'macam', 'indonesia', 'beli', 'minyak', 'us', 'stop', 'beli', 'singapore', 'x', 'penting', 'utk', 'kok', 'kok', 'nk', 'keje', 'kilang', 'nang', 'nk', 'tutup', 'johor', 'cut', 'pekerje']",positive
Wed May 14 08:47:16 +0000 2025,@bnggmthry Aku pake roundlab!!!!!!! Bagus ternyataaaa ga bikin kilang minyak dan kusammmm,aku pake roundlab bagus ternyataaaa ga bikin kilang minyak dan kusammmm,"['aku', 'pakai', 'roundlab', 'bagus', 'ternyataaaa', 'bikin', 'kilang', 'minyak', 'kusammmm']","['aku', 'pakai', 'roundlab', 'bagus', 'ternyataaaa', 'bikin', 'kilang', 'minyak', 'kusammmm']",positive
Wed May 14 08:12:59 +0000 2025,@GR94Thomas @lhsingapura @VivianBala Yang urgent bangun kilang pengolahan minyak refinary oil and gas yg modern bisa terima minyak dan gas dari mana saja tidak kilang minyak lama yg tidak efisien dan bersumber satu bahan minyak mentah dari timur tengah kitanolah bikin BBM-nya sendiri ngak usah Impor BBM Simpel kan,yang urgent bangun kilang pengolahan minyak refinary oil and gas yg modern bisa terima minyak dan gas dari mana saja tidak kilang minyak lama yg tidak efisien dan bersumber satu bahan minyak mentah dari timur tengah kitanolah bikin bbmnya sendiri ngak usah impor bbm simpel kan,"['urgent', 'bangun', 'kilang', 'pengolahan', 'minyak', 'refinary', 'oil', 'and', 'gas', 'modern', 'terima', 'minyak', 'gas', 'mana', 'kilang', 'minyak', 'lama', 'efisien', 'bersumber', 'satu', 'bahan', 'minyak', 'mentah', 'timur', 'tengah', 'kitanolah', 'bikin', 'bbmnya', 'sendiri', 'usah', 'impor', 'bbm', 'simpel', 'kan']","['urgent', 'bangun', 'kilang', 'olah', 'minyak', 'refinary', 'oil', 'and', 'gas', 'modern', 'terima', 'minyak', 'gas', 'mana', 'kilang', 'minyak', 'lama', 'efisien', 'sumber', 'satu', 'bahan', 'minyak', 'mentah', 'timur', 'tengah', 'kitanolah', 'bikin', 'bbmnya', 'sendiri', 'usah', 'impor', 'bbm', 'simpel', 'kan']",negative
Wed May 14 08:00:46 +0000 2025,Kita gabungkan ilmu nenek moyang &amp; sains jaman now. Setiap bahan macam minyak kelapa dara habbatus sauda bunga raya rosemary kita infuse bawah cahaya matahari selama 2-3 minggu. Bukan di kilang. Inilah Healthy Hair Oil rawatan rambut berasaskan warisan turun temurun. https://t.co/hvPUZgLoDR,kita gabungkan ilmu nenek moyang amp sains jaman now setiap bahan macam minyak kelapa dara habbatus sauda bunga raya rosemary kita infuse bawah cahaya matahari selama minggu bukan di kilang inilah healthy hair oil rawatan rambut berasaskan warisan turun temurun,"['gabungkan', 'ilmu', 'nenek', 'moyang', 'amp', 'sains', 'jaman', 'now', 'bahan', 'macam', 'minyak', 'kelapa', 'dara', 'habbatus', 'sauda', 'bunga', 'raya', 'rosemary', 'infuse', 'bawah', 'cahaya', 'matahari', 'selama', 'minggu', 'bukan', 'kilang', 'inilah', 'healthy', 'hair', 'oil', 'rawatan', 'rambut', 'berasaskan', 'warisan', 'turun', 'temurun']","['gabung', 'ilmu', 'nenek', 'moyang', 'amp', 'sains', 'jaman', 'now', 'bahan', 'macam', 'minyak', 'kelapa', 'dara', 'habbatus', 'sauda', 'bunga', 'raya', 'rosemary', 'infuse', 'bawah', 'cahaya', 'matahari', 'lama', 'minggu', 'bukan', 'kilang', 'ini', 'healthy', 'hair', 'oil', 'rawat', 'rambut', 'asas', 'waris', 'turun', 'turun']",negative
